Timestamp (s)	Pitch Moment (Nm)	Belt Velocity (m/s)
31.9686	-10.6496	1.29888
31.9787	1.13441	1.22312
31.9886	-7.13904	1.22312
31.9986	0.164703	1.22046
32.0086	-7.16116	1.22046
32.0187	4.61151	1.21736
32.0286	8.76508	1.21736
32.0386	-0.438064	1.24306
32.0486	8.45928	1.24306
32.0587	12.8542	1.30153
32.0686	4.36578	1.30153
32.0785	6.06954	1.36533
32.0886	7.91542	1.36533
32.0986	-4.09138	1.41317
32.1086	4.79309	1.41317
32.1186	11.0283	1.47209
32.1286	7.14054	1.47209
32.1386	-2.91217	1.51949
32.1486	13.7983	1.51949
32.1586	25.3123	1.59347
32.1687	-6.86591	1.59347
32.1786	4.52318	1.67498
32.1886	15.4546	1.67498
32.1986	13.6625	1.75694
32.2086	7.87202	1.75694
32.2186	27.5155	1.87566
32.2286	5.07281	1.87566
32.2386	9.18844	1.98065
32.2487	24.9631	1.98065
32.2586	10.6282	2.12374
32.2686	22.7242	2.12374
32.2787	4.0782	2.18931
32.2886	7.68027	2.18931
32.2986	-5.25208	2.21411
32.3086	-14.045	2.21411
32.3187	-3.05528	2.1738
32.3286	-23.8617	2.1738
32.3386	-16.7178	2.09007
32.3486	-8.90497	2.09007
32.3586	0.007249	2.00502
32.3687	-5.9153	2.00502
32.3786	0.550247	1.98553
32.3886	-14.6787	1.98553
32.3986	-12.7586	1.91465
32.4086	-11.2078	1.91465
32.4186	-15.1098	1.83446
32.4286	-17.4797	1.83446
32.4386	2.16106	1.76447
32.4486	-9.77564	1.76447
32.4586	-5.20786	1.71973
32.4686	-13.2942	1.71973
32.4787	-18.4717	1.63024
32.4886	-5.95877	1.63024
32.4986	-10.9138	1.56645
32.5086	-12.9681	1.56645
32.5186	-9.34853	1.51639
32.5286	-8.42063	1.51639
32.5386	-4.2479	1.44905
32.5486	-13.8068	1.44905
32.5586	9.12564	1.4114
32.5686	-0	1.4114
32.5785	-2.32816	1.44241
32.5886	23.8832	1.44241
32.5986	16.7414	1.53677
32.6086	25.4677	1.53677
32.6187	10.5534	1.65859
32.6286	11.3753	1.65859
32.6386	19.1327	1.75871
32.6486	12.3749	1.75871
32.6586	18.1522	1.88408
32.6686	2.15726	1.88408
32.6786	14.1822	1.97755
32.6886	4.29028	1.97755
32.6986	-3.76509	1.98464
32.7086	-15.1205	1.98464
32.7186	-16.3282	1.9018
32.7286	-2.38063	1.9018
32.7386	-15.1383	1.8668
32.7486	-0.158805	1.8668
32.7586	-17.9888	1.8256
32.7686	-18.965	1.8256
32.7786	-4.19005	1.76447
32.7885	-8.25169	1.76447
32.7986	6.49857	1.76137
32.8086	5.32825	1.76137
32.8186	19.2353	1.8575
32.8286	15.542	1.8575
32.8386	17.8106	1.97445
32.8486	17.3645	1.97445
32.8586	21.0043	2.13349
32.8686	26.0494	2.13349
32.8786	1.78175	2.24468
32.8885	-3.94175	2.24468
32.8985	1.51385	2.25
32.9085	-1.12201	2.25
32.9186	24.3625	2.27835
32.9286	-6.35629	2.27835
32.9386	6.29459	2.32796
32.9486	-8.68952	2.32796
32.9586	-9.22118	2.2974
32.9686	26.7638	2.2974
32.9786	9.01234	2.38556
32.9886	30.1497	2.38556
32.9986	22.0609	2.52421
33.0086	20.8923	2.52421
33.0186	5.51709	2.60174
33.0286	-7.67041	2.60174
33.0386	-16.9085	2.58535
33.0486	-21.5636	2.58535
33.0586	-26.7878	2.44004
33.0685	-25.5397	2.44004
33.0786	-8.07891	2.28322
33.0886	-45.8886	2.28322
33.0986	-14.2892	2.12817
33.1086	-19.2264	2.12817
33.1186	-2.65898	2.03027
33.1285	3.20317	2.03027
33.1385	9.59464	2.06172
33.1485	7.56473	2.06172
33.1586	-7.8269	2.07501
33.1686	2.43921	2.07501
33.1785	3.1632	2.05463
33.1885	15.6799	2.05463
33.1985	0.565629	2.09893
33.2086	13.7311	2.09893
33.2186	-1.45879	2.12108
33.2285	-17.7129	2.12108
33.2385	-6.4569	2.04223
33.2485	-11.9444	2.04223
33.2585	9.80981	1.9904
33.2685	-16.7159	1.9904
33.2786	-4.2786	1.95983
33.2886	-9.63531	1.95983
33.2985	-13.4314	1.87212
33.3086	-0.985327	1.87212
33.3186	-19.5145	1.76536
33.3285	-16.7816	1.76536
33.3386	-2.21407	1.68296
33.3485	-10.8282	1.68296
33.3585	-15.9109	1.63423
33.3685	1.18001	1.63423
33.3786	9.19479	1.59923
33.3885	-21.0944	1.59923
33.3985	-2.50929	1.56423
33.4085	-0.747935	1.56423
33.4185	-3.01333	1.54917
33.4285	12.0644	1.54917
33.4385	14.4872	1.60853
33.4485	25.8639	1.60853
33.4585	11.1863	1.74985
33.4685	22.39	1.74985
33.4785	22.2148	1.88807
33.4885	15.7087	1.88807
33.4986	7.04477	1.98331
33.5085	-3.61929	1.98331
33.5186	-13.228	1.95452
33.5286	-9.11943	1.95452
33.5386	-10.9341	1.86636
33.5485	-25.2061	1.86636
33.5585	-17.1666	1.78263
33.5686	4.20431	1.78263
33.5785	-8.91611	1.72992
33.5885	-0.347668	1.72992
33.5985	16.0521	1.74631
33.6085	32.9522	1.74631
33.6185	26.9768	1.95762
33.6286	28.7974	1.95762
33.6385	33.8756	2.15387
33.6485	17.5945	2.15387
33.6585	26.1561	2.3355
33.6684	24.2689	2.3355
33.6785	27.2019	2.5127
33.6885	27.3521	2.5127
33.6986	24.8395	2.73818
33.7085	24.1003	2.73818
33.7185	33.216	2.94241
33.7286	15.957	2.94241
33.7385	21.6826	3.12359
33.7485	0.919103	3.12359
33.7586	17.6809	3.20289
33.7685	5.31757	3.20289
33.7785	-21.5686	3.25206
33.7885	16.7299	3.25206
33.7986	7.04221	3.23877
33.8085	7.07616	3.23877
33.8185	-24.322	3.26092
33.8285	-20.0163	3.26092
33.8385	-17.1842	3.15638
33.8485	-1.12166	3.15638
33.8585	15.6625	3.15859
33.8685	-8.97256	3.15859
33.8785	16.3047	3.14929
33.8885	4.63034	3.14929
33.8985	-30.7623	3.10942
33.9084	-13.9542	3.10942
33.9185	-20.596	3.03056
33.9285	1.62106	3.03056
33.9385	-23.3911	2.95392
33.9485	-7.04484	2.95392
33.9585	5.63995	2.91007
33.9685	5.81256	2.91007
33.9785	-8.14771	2.91893
33.9885	-18.4559	2.91893
33.9985	2.37472	2.82545
34.0085	-10.4371	2.82545
34.0185	-11.9336	2.77052
34.0284	-22.5254	2.77052
34.0385	12.5935	2.7054
34.0485	-8.82709	2.7054
34.0585	-3.01514	2.69477
34.0685	11.311	2.69477
34.0785	-34.7493	2.63275
34.0885	-22.5164	2.63275
34.0985	-9.3875	2.52156
34.1085	2.01646	2.52156
34.1186	-17.8621	2.47194
34.1284	-19.9508	2.47194
34.1385	-1.79013	2.36606
34.1485	-38.3824	2.36606
34.1585	10.7209	2.31202
34.1685	-6.27427	2.31202
34.1785	-16.2346	2.27702
34.1886	10.2783	2.27702
34.1985	30.9337	2.34879
34.2085	18.9446	2.34879
34.2185	5.36217	2.49365
34.2285	18.021	2.49365
34.2385	-7.83818	2.53485
34.2485	1.79165	2.53485
34.2585	-0.322908	2.51403
34.2685	-12.7315	2.51403
34.2784	-9.88336	2.45112
34.2885	-41.3222	2.45112
34.2985	-10.9562	2.25531
34.3087	-27.2484	2.25531
34.3186	-31.8788	2.08432
34.3285	-23.8401	2.08432
34.3385	-41.6433	1.87478
34.3486	-15.7779	1.87478
34.3585	-25.7261	1.7153
34.3685	-1.37008	1.7153
34.3787	-0.519903	1.66435
34.3886	4.71567	1.66435
34.3985	-1.16708	1.67764
34.4086	-1.03887	1.67764
34.4185	3.68147	1.69315
34.4285	-27.3918	1.69315
34.4385	13.9084	1.6329
34.4485	-10.7657	1.6329
34.4585	-7.78653	1.61518
34.4685	-2.16913	1.61518
34.4786	-23.6024	1.5567
34.4885	-13.5438	1.5567
34.4985	-9.74779	1.47918
34.5085	5.6486	1.47918
34.5185	3.80507	1.49513
34.5285	-0	1.49513
34.5385	19.6431	1.63378
34.5485	9.16279	1.63378
34.5585	6.95561	1.73169
34.5685	-24.844	1.73169
34.5785	8.25752	1.71751
34.5885	-7.36172	1.71751
34.5985	12.6415	1.71131
34.6085	2.86571	1.71131
34.6185	-3.12213	1.74764
34.6285	-4.1531	1.74764
34.6385	-26.0783	1.70909
34.6485	-5.79975	1.70909
34.6585	-15.6392	1.61562
34.6685	7.17752	1.61562
34.6785	6.01661	1.57309
34.6885	-1.92337	1.57309
34.6985	-1.68623	1.54253
34.7085	-18.5322	1.54253
34.7185	-2.50877	1.48804
34.7284	-25.7411	1.48804
34.7385	10.4577	1.45658
34.7484	25.1291	1.45658
34.7585	24.9821	1.59037
34.7684	26.0192	1.59037
34.7785	32.351	1.78706
34.7885	25.4519	1.78706
34.7985	-1.37698	1.91553
34.8084	12.0699	1.91553
34.8186	-1.55599	1.95053
34.8285	-8.55673	1.95053
34.8387	1.66216	1.92306
34.8485	-13.5579	1.92306
34.8585	-5.51685	1.86857
34.8691	-30.0449	1.86857
34.8785	-16.2771	1.74409
34.8885	-14.9164	1.74409
34.8985	0.865661	1.65904
34.9084	5.37434	1.65904
34.9185	-7.33075	1.64264
34.9285	-1.13299	1.64264
34.9385	-20.1004	1.57265
34.9484	-37.605	1.57265
34.9585	-34.1677	1.37552
34.9684	-19.98	1.37552
34.9785	-9.77201	1.21072
34.9884	-28.8443	1.21072
34.9985	-6.47029	1.1106
35.0085	-7.93278	1.1106
35.0185	-20.4325	1.04947
35.0285	2.94091	1.04947
35.0384	15.1914	1.07782
35.0485	15.3986	1.07782
35.0585	9.60929	1.16288
35.0684	24.4091	1.16288
35.0784	4.83709	1.26166
35.0885	-2.38951	1.26166
35.0985	3.01393	1.30862
35.1084	16.4521	1.30862
35.1185	14.6713	1.39456
35.1284	2.97564	1.39456
35.1385	24.163	1.49202
35.1484	11.6324	1.49202
35.1584	21.4881	1.58816
35.1684	16.7731	1.58816
35.1784	38.1811	1.7813
35.1885	32.1672	1.7813
35.1985	19.9806	2.00635
35.2085	31.7799	2.00635
35.2183	9.33528	2.19994
35.2285	11.903	2.19994
35.2385	-9.69757	2.23759
35.2485	-11.5242	2.23759
35.2585	-20.4342	2.18222
35.2684	-32.39	2.18222
35.2785	-20.5184	2.00989
35.2885	-24.1911	2.00989
35.2984	-5.24208	1.87123
35.3085	-32.3208	1.87123
35.3184	-21.4271	1.71485
35.3285	-15.7464	1.71485
35.3385	-15.2308	1.62758
35.3485	5.63023	1.62758
35.3585	1.80794	1.62005
35.3684	23.1896	1.62005
35.3786	29.4624	1.73302
35.3884	11.7046	1.73302
35.3984	13.295	1.87699
35.4084	12.4974	1.87699
35.4184	6.33493	1.94787
35.4284	-3.63585	1.94787
35.4391	9.29599	1.97091
35.4484	13.8922	1.97091
35.4585	13.5203	2.02717
35.4684	13.2172	2.02717
35.4785	5.60594	2.07235
35.4885	-9.82868	2.07235
35.4985	-24.9496	2.04046
35.5085	-1.84156	2.04046
35.5185	10.0326	2.03027
35.5284	-4.90467	2.03027
35.5384	9.60598	2.04134
35.5484	-5.49487	2.04134
35.5585	-24.3428	1.97401
35.5683	-32.1127	1.97401
35.5784	-29.9927	1.82472
35.5884	-14.5541	1.82472
35.5991	1.04837	1.72504
35.6085	-13.1184	1.72504
35.6188	1.15605	1.65771
35.6284	-2.71062	1.65771
35.6385	-13.9435	1.60455
35.6484	-6.26844	1.60455
35.6585	0.383976	1.6041
35.6684	26.2229	1.6041
35.6784	12.7182	1.7215
35.6884	23.5373	1.7215
35.6984	15.9414	1.82029
35.7084	14.1131	1.82029
35.7188	-0.260923	1.85396
35.7284	-1.16432	1.85396
35.7385	2.35827	1.85573
35.7484	-22.7725	1.85573
35.7585	8.36721	1.82516
35.7688	-7.64155	1.82516
35.7784	-11.8355	1.78086
35.7884	1.93292	1.78086
35.7984	-14.7077	1.71308
35.8085	4.70892	1.71308
35.8184	-3.9594	1.7277
35.8285	9.36491	1.7277
35.8385	6.89981	1.73169
35.8485	4.06172	1.73169
35.8586	14.0271	1.77865
35.8684	-6.73169	1.77865
35.8785	9.50374	1.8163
35.8884	11.8736	1.8163
35.8984	-0.529837	1.85085
35.9084	9.71703	1.85085
35.9191	-3.26662	1.86414
35.9284	-13.4944	1.86414
35.9384	-6.58261	1.87256
35.9484	11.9372	1.87256
35.9584	-7.83832	1.88939
35.9684	-6.66776	1.88939
35.9784	-1.09702	1.8637
35.9884	6.13176	1.8637
35.9984	-1.55274	1.89205
36.0084	9.27064	1.89205
36.0184	4.4795	1.92749
36.0284	-0.736139	1.92749
36.0389	6.08948	1.95097
36.0484	-1.04851	1.95097
36.0584	8.7391	1.97135
36.0684	11.4635	1.97135
36.0791	-2.41199	2.00014
36.0885	-5.43912	2.00014
36.0985	-14.1778	1.96382
36.1084	-1.03845	1.96382
36.1184	1.76121	1.9204
36.1285	-2.24181	1.9204
36.1385	13.1348	1.91996
36.1484	5.23246	1.91996
36.1584	15.1873	1.98641
36.1684	9.99312	1.98641
36.1784	-4.09346	2.01078
36.1884	3.96666	2.01078
36.1984	-4.01307	2.0223
36.2085	-12.9725	2.0223
36.2184	-8.35135	1.98198
36.2284	-5.91184	1.98198
36.2385	3.12124	1.97844
36.2484	17.4894	1.97844
36.2585	9.04134	2.02495
36.2684	11.4834	2.02495
36.2785	-5.76267	2.09982
36.2884	6.25902	2.09982
36.2984	6.11625	2.14412
36.3084	14.4949	2.14412
36.3184	17.6107	2.24468
36.3285	6.20047	2.24468
36.3384	-14.9196	2.25487
36.3486	-27.4718	2.25487
36.3584	-16.9529	2.09362
36.3684	-30.1789	2.09362
36.3784	-2.2097	1.9585
36.3884	5.49465	1.9585
36.3984	-14.1808	1.92351
36.4085	-7.52919	1.92351
36.4189	12.3887	1.91287
36.4284	12.9525	1.91287
36.4384	20.1317	1.9842
36.4484	16.3689	1.9842
36.4584	23.3468	2.13305
36.4684	12.7496	2.13305
36.4785	6.33493	2.2531
36.4887	24.9921	2.2531
36.4989	9.77359	2.33771
36.5084	0.0625	2.33771
36.5184	9.82532	2.38866
36.5284	1.19321	2.38866
36.5384	-22.0348	2.34125
36.5484	-12.1681	2.34125
36.5584	-11.6789	2.2469
36.5684	-32.732	2.2469
36.5784	-21.2471	2.11621
36.5884	-27.584	2.11621
36.5984	-16.3959	1.94256
36.6084	-14.5738	1.94256
36.6183	-4.77525	1.86326
36.6284	-6.46411	1.86326
36.6384	-22.0838	1.81852
36.6485	13.0356	1.81852
36.6585	-5.98455	1.79459
36.6684	0.623774	1.79459
36.6784	29.3064	1.86414
36.6884	22.7633	1.86414
36.6984	10.1709	1.9904
36.7084	-3.27818	1.9904
36.7183	11.6631	2.02274
36.7284	-5.6308	2.02274
36.7384	-3.31297	2.01787
36.7484	2.99016	2.01787
36.7585	-17.715	1.96293
36.7684	-21.916	1.96293
36.7784	-22.7043	1.85573
36.7884	-16.8316	1.85573
36.7984	-24.7895	1.69137
36.8084	1.10452	1.69137
36.8184	-9.11378	1.61695
36.8284	-14.8684	1.61695
36.8385	-5.72305	1.57575
36.8484	-1.31114	1.57575
36.8584	5.74473	1.57885
36.8684	8.76938	1.57885
36.8784	18.9535	1.64087
36.8884	-4.89296	1.64087
36.8984	9.23729	1.69093
36.9084	10.7238	1.69093
36.9184	-4.30769	1.71663
36.9284	-5.69203	1.71663
36.9384	-2.57892	1.71485
36.9484	17.4083	1.71485
36.9584	-20.4021	1.69448
36.9684	-0.545574	1.69448
36.9785	0.324842	1.65593
36.9884	-27.6765	1.65593
36.9984	-17.604	1.56246
37.0084	-8.4673	1.56246
37.0184	-13.2076	1.46234
37.0284	-27.4045	1.46234
37.0384	-5.23141	1.33122
37.0484	-17.803	1.33122
37.0585	-25.0269	1.21736
37.0684	9.32379	1.21736
37.0783	-21.0598	1.16996
37.0884	4.95566	1.16996
37.0984	-3.29314	1.15357
37.1084	2.73897	1.15357
37.1184	20.462	1.19787
37.1284	20.2522	1.19787
37.1384	38.4541	1.38349
37.1484	32.1974	1.38349
37.1584	54.1056	1.66967
37.1684	40.1533	1.66967
37.1784	34.4028	1.94699
37.1884	42.8011	1.94699
37.1984	29.1812	2.16893
37.2084	19.4174	2.16893
37.2184	10.8823	2.31202
37.2284	21.1593	2.31202
37.2384	-14.0526	2.40017
37.2484	9.30766	2.40017
37.2584	9.22445	2.4365
37.2684	17.9308	2.4365
37.2784	-7.13092	2.52466
37.2884	6.14331	2.52466
37.2984	7.36068	2.5787
37.3084	-2.49554	2.5787
37.3184	24.667	2.63541
37.3284	11.6667	2.63541
37.3384	-5.40577	2.69743
37.3484	-13.3201	2.69743
37.3584	-16.4743	2.65844
37.3684	2.65092	2.65844
37.3784	6.85264	2.63231
37.3884	-12.2075	2.63231
37.3984	2.52407	2.60528
37.4084	-11.2791	2.60528
37.4184	9.09857	2.5756
37.4284	-20.8027	2.5756
37.4384	-0.536408	2.54814
37.4484	3.29517	2.54814
37.4583	7.94665	2.56231
37.4684	18.3816	2.56231
37.4784	-0.841837	2.65003
37.4884	-18.9733	2.65003
37.4984	-6.84277	2.58756
37.5083	-14.1893	2.58756
37.5183	-15.8473	2.51757
37.5284	-8.87396	2.51757
37.5384	-17.068	2.421
37.5484	-48.0967	2.421
37.5584	-10.8674	2.21456
37.5684	-15.901	2.21456
37.5784	-27.547	2.08254
37.5884	-21.4353	2.08254
37.5984	-29.7012	1.94123
37.6084	0.052132	1.94123
37.6185	-22.9004	1.83446
37.6284	-0.679602	1.83446
37.6384	-16.3778	1.737
37.6484	-25.9752	1.737
37.6584	-32.8586	1.57797
37.6683	-41.3325	1.57797
37.6783	-17.9944	1.364
37.6884	-25.4375	1.364
37.6984	-2.30886	1.23464
37.7084	-9.85649	1.23464
37.7183	-6.32215	1.22933
37.7284	8.78604	1.22933
37.7384	-0.818123	1.28337
37.7483	22.026	1.28337
37.7584	10.2987	1.37995
37.7684	24.6226	1.37995
37.7784	-7.08696	1.43488
37.7884	-13.3432	1.43488
37.7984	1.44996	1.4083
37.8083	-10.2419	1.4083
37.8184	-1.00005	1.37463
37.8284	-12.663	1.37463
37.8384	10.2461	1.35381
37.8484	-1.57058	1.35381
37.8583	-8.11565	1.36621
37.8684	12.6464	1.36621
37.8784	20.5977	1.43842
37.8884	20.4945	1.43842
37.8984	3.65089	1.55449
37.9083	9.95963	1.55449
37.9188	-3.94022	1.59702
37.9284	-7.4272	1.59702
37.9384	0.717976	1.5855
37.9483	-12.5707	1.5855
37.9584	1.06683	1.56733
37.9684	2.27141	1.56733
37.9784	-2.17721	1.57664
37.9883	4.02957	1.57664
37.9983	8.23711	1.62758
38.0084	-4.30748	1.62758
38.0183	2.32224	1.68827
38.0284	20.1392	1.68827
38.0384	14.6324	1.79371
38.0483	9.36773	1.79371
38.0584	17.1106	1.90534
38.0684	12.7776	1.90534
38.0783	5.56375	1.97489
38.0884	-4.5924	1.97489
38.0983	-1.14404	1.9492
38.1084	-4.08786	1.9492
38.1184	2.16982	1.93591
38.1283	8.90159	1.93591
38.1384	-7.20377	1.95009
38.1483	8.24324	1.95009
38.1584	17.2215	1.99394
38.1685	9.71184	1.99394
38.1784	-4.32363	2.04887
38.1884	16.7635	2.04887
38.1983	16.8754	2.15165
38.2084	7.06913	2.15165
38.2184	7.15702	2.22209
38.2284	5.61998	2.22209
38.2383	14.4312	2.28942
38.2484	-4.58524	2.28942
38.2584	2.58911	2.36252
38.2683	-0.094253	2.36252
38.2784	-0.595592	2.39353
38.2884	11.0854	2.39353
38.2983	24.4934	2.48612
38.3083	16.9283	2.48612
38.3185	-15.9808	2.56896
38.3284	25.2289	2.56896
38.3384	1.0453	2.61414
38.3484	7.66011	2.61414
38.3584	16.8143	2.63984
38.3684	-4.32145	2.63984
38.3783	12.5314	2.65224
38.3883	-16.204	2.65224
38.3984	8.06164	2.62699
38.4084	-21.8671	2.62699
38.4185	-39.6059	2.46352
38.4284	-26.9791	2.46352
38.4384	-26.7519	2.26594
38.4484	-30.18	2.26594
38.4584	-13.5448	2.12684
38.4684	-18.8527	2.12684
38.4784	-10.3324	2.03293
38.4884	-10.4977	2.03293
38.4984	-3.91841	1.97755
38.5083	0.564316	1.97755
38.5184	0.647978	2.00856
38.5283	2.68994	2.00856
38.5384	-2.16908	2.04267
38.5484	-0.114474	2.04267
38.5584	-9.66977	2.01388
38.5684	-2.00514	2.01388
38.5784	-2.56503	2.02141
38.5883	0.090126	2.02141
38.5984	15.9985	2.0533
38.6084	-3.28352	2.0533
38.6184	15.2966	2.09406
38.6284	-0.818607	2.09406
38.6385	19.504	2.15874
38.6484	9.06705	2.15874
38.6584	-5.06405	2.21899
38.6684	10.1401	2.21899
38.6784	0.465141	2.2212
38.6884	6.74339	2.2212
38.6984	-4.21551	2.26417
38.7084	14.8932	2.26417
38.7183	3.78629	2.29563
38.7283	15.5626	2.29563
38.7385	36.6067	2.41789
38.7484	6.21643	2.41789
38.7584	15.5118	2.5601
38.7684	3.44914	2.5601
38.7784	-11.4609	2.55257
38.7884	8.53017	2.55257
38.7984	-16.1808	2.54902
38.8083	-13.5981	2.54902
38.8184	-36.2947	2.41834
38.8283	-33.7475	2.41834
38.8384	-29.8445	2.18443
38.8484	-27.5506	2.18443
38.8583	-23.7123	2.00989
38.8684	-26.3291	2.00989
38.8784	-20.8914	1.8668
38.8884	-15.0404	1.8668
38.8984	14.1555	1.77422
38.9083	-8.07634	1.77422
38.9185	-1.66328	1.77466
38.9284	15.8506	1.77466
38.9384	-3.71215	1.81852
38.9484	23.9945	1.81852
38.9585	14.4385	1.92838
38.9684	27.1801	1.92838
38.9784	24.6413	2.05596
38.9884	-4.89629	2.05596
38.9984	13.5797	2.10957
39.0083	-19.4812	2.10957
39.0183	2.34333	2.07767
39.0283	-3.74735	2.07767
39.0384	11.6933	2.09628
39.0483	8.32593	2.09628
39.0583	-16.9323	2.15165
39.0684	17.4865	2.15165
39.0784	7.5578	2.21411
39.0883	21.8118	2.21411
39.0984	16.3567	2.36075
39.1084	36.5717	2.36075
39.1184	17.3023	2.54769
39.1284	1.52345	2.54769
39.1383	35.2417	2.66597
39.1483	5.23949	2.66597
39.1584	22.3986	2.7754
39.1683	-7.27252	2.7754
39.1784	-0.797252	2.80463
39.1884	21.1704	2.80463
39.1983	-15.0298	2.829
39.2084	23.1824	2.829
39.2184	-2.23617	2.84805
39.2283	4.15035	2.84805
39.2383	-5.90902	2.80508
39.2484	8.03393	2.80508
39.2584	-10.9763	2.75059
39.2683	-15.8905	2.75059
39.2783	4.34701	2.66597
39.2883	-20.2472	2.66597
39.2983	-2.12122	2.61281
39.3083	-24.9812	2.61281
39.3183	-29.4823	2.46751
39.3284	-16.1517	2.46751
39.3383	-11.7226	2.34524
39.3483	-12.5728	2.34524
39.3583	-30.2262	2.25487
39.3683	-7.28081	2.25487
39.3783	-3.41392	2.17912
39.3883	-3.46231	2.17912
39.3983	5.74042	2.16494
39.4084	5.14354	2.16494
39.4183	-9.11105	2.18045
39.4283	-23.1069	2.18045
39.4383	22.1194	2.13747
39.4484	-5.29134	2.13747
39.4584	-1.15071	2.1326
39.4683	4.87382	2.1326
39.4784	-29.4723	2.08963
39.4883	13.1219	2.08963
39.4983	-11.4814	2.06394
39.5083	13.3449	2.06394
39.5183	16.3814	2.15874
39.5283	16.6106	2.15874
39.5383	24.9352	2.28234
39.5483	22.3385	2.28234
39.5583	34.6245	2.45023
39.5683	11.3531	2.45023
39.5784	17.909	2.60307
39.5883	-7.0756	2.60307
39.5983	-11.2528	2.61503
39.6083	16.6834	2.61503
39.6184	9.75381	2.68104
39.6284	17.0219	2.68104
39.6383	4.97417	2.75856
39.6484	-5.41335	2.75856
39.6583	-9.07703	2.72844
39.6683	14.0076	2.72844
39.6783	5.34277	2.75812
39.6883	7.61993	2.75812
39.6983	3.43181	2.74084
39.7083	2.57009	2.74084
39.7183	2.04468	2.70983
39.7283	-37.4562	2.70983
39.7383	-4.86384	2.59731
39.7483	-16.6239	2.59731
39.7583	-9.17401	2.47991
39.7683	-18.3644	2.47991
39.7783	-42.9148	2.32088
39.7883	-35.3737	2.32088
39.7983	-21.7399	2.10203
39.8083	-12.5732	2.10203
39.8183	-21.1417	1.98331
39.8283	-21.2911	1.98331
39.8383	-12.7557	1.87168
39.8483	-8.28995	1.87168
39.8582	-9.81756	1.78485
39.8683	-1.48704	1.78485
39.8784	14.4128	1.77067
39.8883	-3.64377	1.77067
39.8983	2.76303	1.80744
39.9083	-2.23986	1.80744
39.9183	-3.83817	1.81453
39.9283	11.1335	1.81453
39.9383	4.27948	1.8256
39.9483	-1.26112	1.8256
39.9583	10.2666	1.84554
39.9682	15.3309	1.84554
39.9783	-3.81196	1.90047
39.9883	-0.473322	1.90047
39.9983	2.76021	1.89072
40.0083	0.581334	1.89072
40.0182	8.39533	1.89205
40.0283	-8.81577	1.89205
40.0383	2.15008	1.87566
40.0483	-11.6594	1.87566
40.0583	-11.416	1.81231
40.0682	-16.2518	1.81231
40.0783	-17.221	1.69891
40.0883	-5.71828	1.69891
40.0983	-28.2135	1.57797
40.1083	-26.6199	1.57797
40.1183	-20.1354	1.43045
40.1283	-21.106	1.43045
40.1383	-20.7539	1.29046
40.1483	-4.16375	1.29046
40.1584	5.68259	1.25546
40.1683	6.11628	1.25546
40.1783	1.45683	1.28293
40.1883	13.1066	1.28293
40.1983	11.8274	1.35957
40.2082	14.8175	1.35957
40.2183	14.9814	1.45481
40.2283	17.0452	1.45481
40.2383	19.5576	1.57619
40.2483	25.9528	1.57619
40.2583	25.847	1.71618
40.2682	3.3637	1.71618
40.2783	16.0943	1.83801
40.2883	-2.51891	1.83801
40.2983	-1.57231	1.8925
40.3083	13.9628	1.8925
40.3182	-5.08855	1.92838
40.3283	7.54081	1.92838
40.3383	-2.44347	1.95496
40.3482	1.02463	1.95496
40.3582	-5.24443	1.96293
40.3683	-6.00812	1.96293
40.3783	18.2437	1.98907
40.3883	21.5857	1.98907
40.3983	10.4934	2.10071
40.4082	5.50403	2.10071
40.4183	11.3313	2.16716
40.4283	3.53343	2.16716
40.4383	15.0884	2.24247
40.4483	25.804	2.24247
40.4583	13.0877	2.37271
40.4682	18.4551	2.37271
40.4783	2.28961	2.4241
40.4882	-7.8275	2.4241
40.4983	3.09695	2.4241
40.5083	16.6358	2.4241
40.5183	-26.0513	2.43074
40.5282	-3.57441	2.43074
40.5383	-17.4661	2.36739
40.5483	-9.25328	2.36739
40.5582	-12.3311	2.22918
40.5683	-35.2241	2.22918
40.5783	-30.9459	2.0759
40.5882	-36.7048	2.0759
40.5982	-8.79774	1.89781
40.6083	-18.7988	1.89781
40.6183	0.506111	1.8318
40.6282	-6.49845	1.8318
40.6383	-3.29267	1.79858
40.6483	-5.62703	1.79858
40.6583	-2.61937	1.77687
40.6682	8.38896	1.77687
40.6783	-19.6192	1.78839
40.6882	25.2429	1.78839
40.6982	14.5518	1.85661
40.7082	-16.4809	1.85661
40.7183	10.4835	1.89604
40.7283	22.2277	1.89604
40.7382	13.4476	1.98818
40.7482	16.3641	1.98818
40.7582	31.5268	2.14456
40.7682	26.9744	2.14456
40.7782	33.3083	2.34125
40.7882	21.8603	2.34125
40.7983	21.7409	2.48656
40.8082	24.3631	2.48656
40.8182	6.88522	2.61149
40.8282	-4.57217	2.61149
40.8383	-18.8416	2.63231
40.8482	6.01825	2.63231
40.8582	2.50983	2.6261
40.8682	23.5459	2.6261
40.8783	4.2473	2.71692
40.8882	-5.07614	2.71692
40.8983	0.162671	2.74306
40.9082	13.7747	2.74306
40.9183	-0.421975	2.7878
40.9283	12.3105	2.7878
40.9382	25.983	2.86311
40.9483	25.8989	2.86311
40.9583	10.7419	2.98405
40.9683	3.10207	2.98405
40.9783	3.334	2.99822
40.9882	-5.86447	2.99822
40.9983	-3.23305	3.00753
